State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,ARIYALUR,2007,Whole Year,Castor seed,12828,23727
Tamil Nadu,ARIYALUR,2007,Summer,Rice,93994,413708
Tamil Nadu,ARIYALUR,2007,Summer,Groundnut,42846,83406
Tamil Nadu,ARIYALUR,2007,Summer,Sesamum,1665,5129
Tamil Nadu,ARIYALUR,2007,Summer,Sunflower,3869,6329
Tamil Nadu,ARIYALUR,2007,Summer,Black gram,1381,4066
Tamil Nadu,ARIYALUR,2008,Kharif,Rice,134074,517068
Tamil Nadu,ARIYALUR,2008,Kharif,Maize,20076,103892
Tamil Nadu,ARIYALUR,2008,Kharif,Groundnut,35592,76901
Tamil Nadu,ARIYALUR,2008,Kharif,Jowar,9615,33705
Tamil Nadu,ARIYALUR,2008,Kharif,Bajra,3487,7436
Tamil Nadu,ARIYALUR,2008,Kharif,Ragi,14943,25448
Tamil Nadu,ARIYALUR,2008,Kharif,Moong(Green Gram),33763,18464
Tamil Nadu,ARIYALUR,2008,Kharif,Urad,37669,45945
Tamil Nadu,ARIYALUR,2008,Kharif,Cotton(lint),14798,19800
Tamil Nadu,ARIYALUR,2008,Kharif,Sunflower,2834,8844
Tamil Nadu,ARIYALUR,2008,Rabi,Rice,10634,33048
Tamil Nadu,ARIYALUR,2008,Rabi,Gram,3919,4330
Tamil Nadu,ARIYALUR,2008,Rabi,Groundnut,27113,52098
Tamil Nadu,ARIYALUR,2008,Rabi,Maize,52873,239731
Tamil Nadu,ARIYALUR,2008,Rabi,Bajra,3635,12752
Tamil Nadu,ARIYALUR,2008,Rabi,Jowar,8097,27033
Tamil Nadu,ARIYALUR,2008,Rabi,Moong(Green Gram),26016,16423
Tamil Nadu,ARIYALUR,2008,Rabi,Urad,6699,7013
Tamil Nadu,ARIYALUR,2008,Rabi,Cotton(lint),18221,30316
Tamil Nadu,ARIYALUR,2008,Rabi,Ragi,17873,37874
Tamil Nadu,ARIYALUR,2008,Whole Year,Sugarcane,9417,810476
Tamil Nadu,ARIYALUR,2008,Whole Year,Banana,4280,104602
Tamil Nadu,ARIYALUR,2008,Whole Year,Tapioca,20593,44564
Tamil Nadu,ARIYALUR,2008,Whole Year,Coconut,5909,11255
Tamil Nadu,ARIYALUR,2008,Whole Year,Cashewnut,12540,15842
Tamil Nadu,ARIYALUR,2008,Whole Year,Turmeric,3320,2562
Tamil Nadu,ARIYALUR,2008,Whole Year,Onion,1150,4164
Tamil Nadu,ARIYALUR,2008,Whole Year,Dry chillies,16468,19690
Tamil Nadu,ARIYALUR,2008,Whole Year,Coriander,6198,5050
Tamil Nadu,ARIYALUR,2008,Whole Year,Castor seed,10586,37801
Tamil Nadu,ARIYALUR,2008,Summer,Rice,50682,196483
Tamil Nadu,ARIYALUR,2008,Summer,Groundnut,10187,25046
Tamil Nadu,ARIYALUR,2008,Summer,Sesamum,7747,14604
Tamil Nadu,ARIYALUR,2008,Summer,Sunflower,14118,8889
Tamil Nadu,ARIYALUR,2008,Summer,Black gram,652,818
Tamil Nadu,ARIYALUR,2009,Kharif,Rice,71023,201701
Tamil Nadu,ARIYALUR,2009,Kharif,Maize,55555,310736
Tamil Nadu,ARIYALUR,2009,Kharif,Groundnut,8960,19889
Tamil Nadu,ARIYALUR,2009,Kharif,Jowar,1848,3595
Tamil Nadu,ARIYALUR,2009,Kharif,Bajra,13374,25928
Tamil Nadu,ARIYALUR,2009,Kharif,Ragi,9779,30691
Tamil Nadu,ARIYALUR,2009,Kharif,Moong(Green Gram),31315,20173
Tamil Nadu,ARIYALUR,2009,Kharif,Urad,8629,10000
Tamil Nadu,ARIYALUR,2009,Kharif,Cotton(lint),15816,22050
Tamil Nadu,ARIYALUR,2009,Kharif,Sunflower,10465,25003
Tamil Nadu,ARIYALUR,2009,Rabi,Rice,27939,121461
Tamil Nadu,ARIYALUR,2009,Rabi,Gram,2302,985
Tamil Nadu,ARIYALUR,2009,Rabi,Groundnut,7703,9839
Tamil Nadu,ARIYALUR,2009,Rabi,Maize,17638,62043
Tamil Nadu,ARIYALUR,2009,Rabi,Bajra,11265,11780
Tamil Nadu,ARIYALUR,2009,Rabi,Jowar,11587,29510
Tamil Nadu,ARIYALUR,2009,Rabi,Moong(Green Gram),3431,4246
Tamil Nadu,ARIYALUR,2009,Rabi,Urad,21570,14066
Tamil Nadu,ARIYALUR,2009,Rabi,Cotton(lint),20551,30693
Tamil Nadu,ARIYALUR,2009,Rabi,Ragi,1118,3653
Tamil Nadu,ARIYALUR,2009,Whole Year,Sugarcane,43985,4482137
Tamil Nadu,ARIYALUR,2009,Whole Year,Banana,9120,336493
Tamil Nadu,ARIYALUR,2009,Whole Year,Tapioca,16752,20678
Tamil Nadu,ARIYALUR,2009,Whole Year,Coconut,9493,21399
Tamil Nadu,ARIYALUR,2009,Whole Year,Cashewnut,2788,3365
Tamil Nadu,ARIYALUR,2009,Whole Year,Turmeric,6140,19475
Tamil Nadu,ARIYALUR,2009,Whole Year,Onion,18570,24531
Tamil Nadu,ARIYALUR,2009,Whole Year,Dry chillies,17140,47946
Tamil Nadu,ARIYALUR,2009,Whole Year,Coriander,4046,9594
Tamil Nadu,ARIYALUR,2009,Whole Year,Castor seed,933,1051
Tamil Nadu,ARIYALUR,2009,Summer,Rice,124024,396243
Tamil Nadu,ARIYALUR,2009,Summer,Groundnut,47728,98846
Tamil Nadu,ARIYALUR,2009,Summer,Sesamum,6081,14629
Tamil Nadu,ARIYALUR,2009,Summer,Sunflower,10795,30071
Tamil Nadu,ARIYALUR,2009,Summer,Black gram,451,652
Tamil Nadu,ARIYALUR,2010,Kharif,Rice,18686,78258
Tamil Nadu,ARIYALUR,2010,Kharif,Maize,35383,194060
Tamil Nadu,ARIYALUR,2010,Kharif,Groundnut,30769,46895
Tamil Nadu,ARIYALUR,2010,Kharif,Jowar,3788,13369
Tamil Nadu,ARIYALUR,2010,Kharif,Bajra,5670,22029
Tamil Nadu,ARIYALUR,2010,Kharif,Ragi,13165,47917
Tamil Nadu,ARIYALUR,2010,Kharif,Moong(Green Gram),25137,12578
Tamil Nadu,ARIYALUR,2010,Kharif,Urad,4227,3851
Tamil Nadu,ARIYALUR,2010,Kharif,Cotton(lint),19229,27440
Tamil Nadu,ARIYALUR,2010,Kharif,Sunflower,15134,23271
Tamil Nadu,ARIYALUR,2010,Rabi,Rice,15580,65016
Tamil Nadu,ARIYALUR,2010,Rabi,Gram,18684,14970
Tamil Nadu,ARIYALUR,2010,Rabi,Groundnut,8369,16717
Tamil Nadu,ARIYALUR,2010,Rabi,Maize,48649,285336
Tamil Nadu,ARIYALUR,2010,Rabi,Bajra,2354,5202
Tamil Nadu,ARIYALUR,2010,Rabi,Jowar,10571,12191
Tamil Nadu,ARIYALUR,2010,Rabi,Moong(Green Gram),1525,1722
Tamil Nadu,ARIYALUR,2010,Rabi,Urad,39261,28943
Tamil Nadu,ARIYALUR,2010,Rabi,Cotton(lint),6798,10958
Tamil Nadu,ARIYALUR,2010,Rabi,Ragi,1708,5566
Tamil Nadu,ARIYALUR,2010,Whole Year,Sugarcane,30350,2882351
Tamil Nadu,ARIYALUR,2010,Whole Year,Banana,7307,328102
Tamil Nadu,ARIYALUR,2010,Whole Year,Tapioca,4709,7283
Tamil Nadu,ARIYALUR,2010,Whole Year,Coconut,12434,28468
Tamil Nadu,ARIYALUR,2010,Whole Year,Cashewnut,777,753
Tamil Nadu,ARIYALUR,2010,Whole Year,Turmeric,6728,13736
Tamil Nadu,ARIYALUR,2010,Whole Year,Onion,15645,42363
Tamil Nadu,ARIYALUR,2010,Whole Year,Dry chillies,4693,16395
Tamil Nadu,ARIYALUR,2010,Whole Year,Coriander,4469,11685
Tamil Nadu,ARIYALUR,2010,Whole Year,Castor seed,6162,5888
Tamil Nadu,ARIYALUR,2010,Summer,Rice,113672,533400
Tamil Nadu,ARIYALUR,2010,Summer,Groundnut,46468,66379
Tamil Nadu,ARIYALUR,2010,Summer,Sesamum,9896,23003
Tamil Nadu,ARIYALUR,2010,Summer,Sunflower,13199,29268
Tamil Nadu,ARIYALUR,2010,Summer,Black gram,1385,3186
Tamil Nadu,ARIYALUR,2011,Kharif,Rice,107280,338329
Tamil Nadu,ARIYALUR,2011,Kharif,Maize,42465,216191
Tamil Nadu,ARIYALUR,2011,Kharif,Groundnut,62698,119258
Tamil Nadu,ARIYALUR,2011,Kharif,Jowar,845,768
Tamil Nadu,ARIYALUR,2011,Kharif,Bajra,10374,10836
Tamil Nadu,ARIYALUR,2011,Kharif,Ragi,14701,52152
Tamil Nadu,ARIYALUR,2011,Kharif,Moong(Green Gram),32530,32318
Tamil Nadu,ARIYALUR,2011,Kharif,Urad,36389,34434
Tamil Nadu,ARIYALUR,2011,Kharif,Cotton(lint),10033,21677
Tamil Nadu,ARIYALUR,2011,Kharif,Sunflower,3190,4238
Tamil Nadu,ARIYALUR,2011,Rabi,Rice,24602,109130
Tamil Nadu,ARIYALUR,2011,Rabi,Gram,29511,32366
Tamil Nadu,ARIYALUR,2011,Rabi,Groundnut,47453,112225
Tamil Nadu,ARIYALUR,2011,Rabi,Maize,9234,23036
Tamil Nadu,ARIYALUR,2011,Rabi,Bajra,15152,16128
Tamil Nadu,ARIYALUR,2011,Rabi,Jowar,14545,37378
Tamil Nadu,ARIYALUR,2011,Rabi,Moong(Green Gram),30869,28313
Tamil Nadu,ARIYALUR,2011,Rabi,Urad,14256,8431
Tamil Nadu,ARIYALUR,2011,Rabi,Cotton(lint),8320,5855
Tamil Nadu,ARIYALUR,2011,Rabi,Ragi,13556,36255
Tamil Nadu,ARIYALUR,2011,Whole Year,Sugarcane,45155,4616893
Tamil Nadu,ARIYALUR,2011,Whole Year,Banana,9712,262934
Tamil Nadu,ARIYALUR,2011,Whole Year,Tapioca,16652,27740
Tamil Nadu,ARIYALUR,2011,Whole Year,Coconut,5551,7355
Tamil Nadu,ARIYALUR,2011,Whole Year,Cashewnut,19132,74346
Tamil Nadu,ARIYALUR,2011,Whole Year,Turmeric,5157,18195
Tamil Nadu,ARIYALUR,2011,Whole Year,Onion,8640,19957
Tamil Nadu,ARIYALUR,2011,Whole Year,Dry chillies,15804,17307
Tamil Nadu,ARIYALUR,2011,Whole Year,Coriander,16160,30168
Tamil Nadu,ARIYALUR,2011,Whole Year,Castor seed,16170,52256
Tamil Nadu,ARIYALUR,2011,Summer,Rice,55656,250359
Tamil Nadu,ARIYALUR,2011,Summer,Groundnut,41258,82223
Tamil Nadu,ARIYALUR,2011,Summer,Sesamum,8379,13865
Tamil Nadu,ARIYALUR,2011,Summer,Sunflower,15478,14560
Tamil Nadu,ARIYALUR,2011,Summer,Black gram,9807,32213
Tamil Nadu,ARIYALUR,2012,Kharif,Rice,138376,320204
Tamil Nadu,ARIYALUR,2012,Kharif,Maize,27462,50692
Tamil Nadu,ARIYALUR,2012,Kharif,Groundnut,8935,21705
Tamil Nadu,ARIYALUR,2012,Kharif,Jowar,10233,17280
Tamil Nadu,ARIYALUR,2012,Kharif,Bajra,14319,30322
Tamil Nadu,ARIYALUR,2012,Kharif,Ragi,10990,21825
Tamil Nadu,ARIYALUR,2012,Kharif,Moong(Green Gram),4672,2966
Tamil Nadu,ARIYALUR,2012,Kharif,Urad,23690,17796
Tamil Nadu,ARIYALUR,2012,Kharif,Cotton(lint),7671,5298
Tamil Nadu,ARIYALUR,2012,Kharif,Sunflower,5342,13712
Tamil Nadu,ARIYALUR,2012,Rabi,Rice,94517,209248
Tamil Nadu,ARIYALUR,2012,Rabi,Gram,801,337
Tamil Nadu,ARIYALUR,2012,Rabi,Groundnut,47517,90290
Tamil Nadu,ARIYALUR,2012,Rabi,Maize,18217,35577
Tamil Nadu,ARIYALUR,2012,Rabi,Bajra,10222,29012
Tamil Nadu,ARIYALUR,2012,Rabi,Jowar,2620,2908
Tamil Nadu,ARIYALUR,2012,Rabi,Moong(Green Gram),32143,27961
Tamil Nadu,ARIYALUR,2012,Rabi,Urad,37310,26930
Tamil Nadu,ARIYALUR,2012,Rabi,Cotton(lint),9481,3555
Tamil Nadu,ARIYALUR,2012,Rabi,Ragi,6515,9927
Tamil Nadu,ARIYALUR,2012,Whole Year,Sugarcane,32027,1944181
Tamil Nadu,ARIYALUR,2012,Whole Year,Banana,8805,246404
Tamil Nadu,ARIYALUR,2012,Whole Year,Tapioca,13365,38189
Tamil Nadu,ARIYALUR,2012,Whole Year,Coconut,2506,5688
Tamil Nadu,ARIYALUR,2012,Whole Year,Cashewnut,465,684
Tamil Nadu,ARIYALUR,2012,Whole Year,Turmeric,1009,842
Tamil Nadu,ARIYALUR,2012,Whole Year,Onion,12058,32513
Tamil Nadu,ARIYALUR,2012,Whole Year,Dry chillies,5259,7202
Tamil Nadu,ARIYALUR,2012,Whole Year,Coriander,15145,39989
Tamil Nadu,ARIYALUR,2012,Whole Year,Castor seed,11700,17100
Tamil Nadu,ARIYALUR,2012,Summer,Rice,53649,135857
Tamil Nadu,ARIYALUR,2012,Summer,Groundnut,24270,27200
Tamil Nadu,ARIYALUR,2012,Summer,Sesamum,6180,4195
Tamil Nadu,ARIYALUR,2012,Summer,Sunflower,13134,16880
Tamil Nadu,ARIYALUR,2012,Summer,Black gram,11143,9249
Tamil Nadu,ARIYALUR,2013,Kharif,Rice,124448,435452
Tamil Nadu,ARIYALUR,2013,Kharif,Maize,8939,21651
Tamil Nadu,ARIYALUR,2013,Kharif,Groundnut,53351,98895
Tamil Nadu,ARIYALUR,2013,Kharif,Jowar,10681,43599
Tamil Nadu,ARIYALUR,2013,Kharif,Bajra,7548,13496
Tamil Nadu,ARIYALUR,2013,Kharif,Ragi,11544,29774
Tamil Nadu,ARIYALUR,2013,Kharif,Moong(Green Gram),10211,6542
Tamil Nadu,ARIYALUR,2013,Kharif,Urad,10105,13991
Tamil Nadu,ARIYALUR,2013,Kharif,Cotton(lint),5408,6366
Tamil Nadu,ARIYALUR,2013,Kharif,Sunflower,19024,72159
Tamil Nadu,ARIYALUR,2013,Rabi,Rice,34930,127047
Tamil Nadu,ARIYALUR,2013,Rabi,Gram,9625,13980
Tamil Nadu,ARIYALUR,2013,Rabi,Groundnut,48542,87494
Tamil Nadu,ARIYALUR,2013,Rabi,Maize,13146,96125
Tamil Nadu,ARIYALUR,2013,Rabi,Bajra,18888,45080
Tamil Nadu,ARIYALUR,2013,Rabi,Jowar,5349,7666
Tamil Nadu,ARIYALUR,2013,Rabi,Moong(Green Gram),21488,22232
Tamil Nadu,ARIYALUR,2013,Rabi,Urad,35400,39211
Tamil Nadu,ARIYALUR,2013,Rabi,Cotton(lint),4999,9789
Tamil Nadu,ARIYALUR,2013,Rabi,Ragi,1410,5210
Tamil Nadu,ARIYALUR,2013,Whole Year,Sugarcane,43006,3645881
Tamil Nadu,ARIYALUR,2013,Whole Year,Banana,8474,276271
Tamil Nadu,ARIYALUR,2013,Whole Year,Tapioca,4610,7621
Tamil Nadu,ARIYALUR,2013,Whole Year,Coconut,10910,38054
Tamil Nadu,ARIYALUR,2013,Whole Year,Cashewnut,16874,52691
Tamil Nadu,ARIYALUR,2013,Whole Year,Turmeric,12857,40592
Tamil Nadu,ARIYALUR,2013,Whole Year,Onion,9013,7685
Tamil Nadu,ARIYALUR,2013,Whole Year,Dry chillies,7603,7766
Tamil Nadu,ARIYALUR,2013,Whole Year,Coriander,15645,36739
Tamil Nadu,ARIYALUR,2013,Whole Year,Castor seed,13033,35908
Tamil Nadu,ARIYALUR,2013,Summer,Rice,53132,193661
Tamil Nadu,ARIYALUR,2013,Summer,Groundnut,26617,74284
Tamil Nadu,ARIYALUR,2013,Summer,Sesamum,11583,48013
Tamil Nadu,ARIYALUR,2013,Summer,Sunflower,2486,9244
Tamil Nadu,ARIYALUR,2013,Summer,Black gram,10894,10893
Tamil Nadu,COIMBATORE,1997,Kharif,Rice,141624,618422
Tamil Nadu,COIMBATORE,1997,Kharif,Maize,8570,47010
Tamil Nadu,COIMBATORE,1997,Kharif,Groundnut,22755,29310
Tamil Nadu,COIMBATORE,1997,Kharif,Jowar,13424,20463
Tamil Nadu,COIMBATORE,1997,Kharif,Bajra,1328,1698
Tamil Nadu,COIMBATORE,1997,Kharif,Ragi,16329,10459
Tamil Nadu,COIMBATORE,1997,Kharif,Moong(Green Gram),13185,6057
Tamil Nadu,COIMBATORE,1997,Kharif,Urad,38581,27071
Tamil Nadu,COIMBATORE,1997,Kharif,Cotton(lint),15388,28149
Tamil Nadu,COIMBATORE,1997,Kharif,Sunflower,2126,5388
Tamil Nadu,COIMBATORE,1997,Rabi,Rice,92679,356306
Tamil Nadu,COIMBATORE,1997,Rabi,Gram,34364,33739
Tamil Nadu,COIMBATORE,1997,Rabi,Groundnut,62651,134113
Tamil Nadu,COIMBATORE,1997,Rabi,Maize,38112,181473
Tamil Nadu,COIMBATORE,1997,Rabi,Bajra,19699,40064
Tamil Nadu,COIMBATORE,1997,Rabi,Jowar,4428,6730
Tamil Nadu,COIMBATORE,1997,Rabi,Moong(Green Gram),35532,27878
Tamil Nadu,COIMBATORE,1997,Rabi,Urad,9377,9342
Tamil Nadu,COIMBATORE,1997,Rabi,Cotton(lint),8928,11550
Tamil Nadu,COIMBATORE,1997,Rabi,Ragi,3333,7992
Tamil Nadu,COIMBATORE,1997,Whole Year,Sugarcane,34676,2860779
Tamil Nadu,COIMBATORE,1997,Whole Year,Banana,12042,337545
Tamil Nadu,COIMBATORE,1997,Whole Year,Tapioca,2410,5390
Tamil Nadu,COIMBATORE,1997,Whole Year,Coconut,556,854
Tamil Nadu,COIMBATORE,1997,Whole Year,Cashewnut,2851,5032
Tamil Nadu,COIMBATORE,1997,Whole Year,Turmeric,9622,22219
Tamil Nadu,COIMBATORE,1997,Whole Year,Onion,21322,43198
Tamil Nadu,COIMBATORE,1997,Whole Year,Dry chillies,16421,51102
Tamil Nadu,COIMBATORE,1997,Whole Year,Coriander,3115,2146
Tamil Nadu,COIMBATORE,1997,Whole Year,Castor seed,2370,3113
Tamil Nadu,COIMBATORE,1997,Summer,Rice,125484,451318
Tamil Nadu,COIMBATORE,1997,Summer,Groundnut,3018,5550
Tamil Nadu,COIMBATORE,1997,Summer,Sesamum,19963,14100
Tamil Nadu,COIMBATORE,1997,Summer,Sunflower,15946,29535
Tamil Nadu,COIMBATORE,1997,Summer,Black gram,1516,1907
Tamil Nadu,COIMBATORE,1998,Kharif,Rice,110448,432783
Tamil Nadu,COIMBATORE,1998,Kharif,Maize,60666,338673
Tamil Nadu,COIMBATORE,1998,Kharif,Groundnut,64778,80870
Tamil Nadu,COIMBATORE,1998,Kharif,Jowar,4497,4790
Tamil Nadu,COIMBATORE,1998,Kharif,Bajra,13407,14132
Tamil Nadu,COIMBATORE,1998,Kharif,Ragi,7723,19121
Tamil Nadu,COIMBATORE,1998,Kharif,Moong(Green Gram),38245,26073
Tamil Nadu,COIMBATORE,1998,Kharif,Urad,26762,10852
Tamil Nadu,COIMBATORE,1998,Kharif,Cotton(lint),20119,22549
Tamil Nadu,COIMBATORE,1998,Kharif,Sunflower,11257,15177
Tamil Nadu,COIMBATORE,1998,Rabi,Rice,21049,65390
Tamil Nadu,COIMBATORE,1998,Rabi,Gram,20089,13989
Tamil Nadu,COIMBATORE,1998,Rabi,Groundnut,28320,46450
Tamil Nadu,COIMBATORE,1998,Rabi,Maize,60808,321173
Tamil Nadu,COIMBATORE,1998,Rabi,Bajra,22918,29495
Tamil Nadu,COIMBATORE,1998,Rabi,Jowar,15340,50309
Tamil Nadu,COIMBATORE,1998,Rabi,Moong(Green Gram),16347,14651
Tamil Nadu,COIMBATORE,1998,Rabi,Urad,44841,26776
Tamil Nadu,COIMBATORE,1998,Rabi,Cotton(lint),33322,63668
Tamil Nadu,COIMBATORE,1998,Rabi,Ragi,15861,17693
Tamil Nadu,COIMBATORE,1998,Whole Year,Sugarcane,14938,1376697
Tamil Nadu,COIMBATORE,1998,Whole Year,Banana,8213,299669
Tamil Nadu,COIMBATORE,1998,Whole Year,Tapioca,527,815
Tamil Nadu,COIMBATORE,1998,Whole Year,Coconut,12706,16907
Tamil Nadu,COIMBATORE,1998,Whole Year,Cashewnut,15053,11954
Tamil Nadu,COIMBATORE,1998,Whole Year,Turmeric,9072,21905
Tamil Nadu,COIMBATORE,1998,Whole Year,Onion,9784,29052
Tamil Nadu,COIMBATORE,1998,Whole Year,Dry chillies,15530,27385
Tamil Nadu,COIMBATORE,1998,Whole Year,Coriander,19757,64442
Tamil Nadu,COIMBATORE,1998,Whole Year,Castor seed,16917,21829
Tamil Nadu,COIMBATORE,1998,Summer,Rice,102289,338401
Tamil Nadu,COIMBATORE,1998,Summer,Groundnut,8834,16115
Tamil Nadu,COIMBATORE,1998,Summer,Sesamum,1139,1207
Tamil Nadu,COIMBATORE,1998,Summer,Sunflower,19594,45523
Tamil Nadu,COIMBATORE,1998,Summer,Black gram,10269,27913
Tamil Nadu,COIMBATORE,1999,Kharif,Rice,168726,776393
Tamil Nadu,COIMBATORE,1999,Kharif,Maize,43975,171449
Tamil Nadu,COIMBATORE,1999,Kharif,Groundnut,40375,64768
Tamil Nadu,COIMBATORE,1999,Kharif,Jowar,3980,3492
Tamil Nadu,COIMBATORE,1999,Kharif,Bajra,11789,22486
Tamil Nadu,COIMBATORE,1999,Kharif,Ragi,7746,20854
Tamil Nadu,COIMBATORE,1999,Kharif,Moong(Green Gram),7043,7415
Tamil Nadu,COIMBATORE,1999,Kharif,Urad,16223,7347
Tamil Nadu,COIMBATORE,1999,Kharif,Cotton(lint),1410,1263
Tamil Nadu,COIMBATORE,1999,Kharif,Sunflower,19241,23215
Tamil Nadu,COIMBATORE,1999,Rabi,Rice,47131,129004
Tamil Nadu,COIMBATORE,1999,Rabi,Gram,10686,10636
Tamil Nadu,COIMBATORE,1999,Rabi,Groundnut,29565,51926
Tamil Nadu,COIMBATORE,1999,Rabi,Maize,44215,134579
Tamil Nadu,COIMBATORE,1999,Rabi,Bajra,18291,61865
Tamil Nadu,COIMBATORE,1999,Rabi,Jowar,10935,27768
Tamil Nadu,COIMBATORE,1999,Rabi,Moong(Green Gram),32520,17652
Tamil Nadu,COIMBATORE,1999,Rabi,Urad,37209,16474
Tamil Nadu,COIMBATORE,1999,Rabi,Cotton(lint),12247,15785
Tamil Nadu,COIMBATORE,1999,Rabi,Ragi,10499,23681
Tamil Nadu,COIMBATORE,1999,Whole Year,Sugarcane,43669,4393024
Tamil Nadu,COIMBATORE,1999,Whole Year,Banana,13839,577159
Tamil Nadu,COIMBATORE,1999,Whole Year,Tapioca,5414,15427
Tamil Nadu,COIMBATORE,1999,Whole Year,Coconut,8008,28637
Tamil Nadu,COIMBATORE,1999,Whole Year,Cashewnut,17403,38780
Tamil Nadu,COIMBATORE,1999,Whole Year,Turmeric,8865,9956
Tamil Nadu,COIMBATORE,1999,Whole Year,Onion,9082,5515
Tamil Nadu,COIMBATORE,1999,Whole Year,Dry chillies,14583,47144
Tamil Nadu,COIMBATORE,1999,Whole Year,Coriander,15092,49005
Tamil Nadu,COIMBATORE,1999,Whole Year,Castor seed,1439,3185
Tamil Nadu,COIMBATORE,1999,Summer,Rice,36427,154823
Tamil Nadu,COIMBATORE,1999,Summer,Groundnut,10453,25988
Tamil Nadu,COIMBATORE,1999,Summer,Sesamum,6616,21917
Tamil Nadu,COIMBATORE,1999,Summer,Sunflower,5587,14374
Tamil Nadu,COIMBATORE,1999,Summer,Black gram,20049,11595
Tamil Nadu,COIMBATORE,2000,Kharif,Rice,89838,275675
Tamil Nadu,COIMBATORE,2000,Kharif,Maize,37788,129852
Tamil Nadu,COIMBATORE,2000,Kharif,Groundnut,6918,16749
Tamil Nadu,COIMBATORE,2000,Kharif,Jowar,12556,19144
Tamil Nadu,COIMBATORE,2000,Kharif,Bajra,20870,52721
Tamil Nadu,COIMBATORE,2000,Kharif,Ragi,4735,7901
Tamil Nadu,COIMBATORE,2000,Kharif,Moong(Green Gram),11927,8119
Tamil Nadu,COIMBATORE,2000,Kharif,Urad,3152,2811
Tamil Nadu,COIMBATORE,2000,Kharif,Cotton(lint),5579,5604
Tamil Nadu,COIMBATORE,2000,Kharif,Sunflower,8761,13398
Tamil Nadu,COIMBATORE,2000,Rabi,Rice,37277,128885
Tamil Nadu,COIMBATORE,2000,Rabi,Gram,28689,30853
Tamil Nadu,COIMBATORE,2000,Rabi,Groundnut,7400,18501
Tamil Nadu,COIMBATORE,2000,Rabi,Maize,35627,163272
Tamil Nadu,COIMBATORE,2000,Rabi,Bajra,549,1931
Tamil Nadu,COIMBATORE,2000,Rabi,Jowar,14084,31838
Tamil Nadu,COIMBATORE,2000,Rabi,Moong(Green Gram),28786,28980
Tamil Nadu,COIMBATORE,2000,Rabi,Urad,7598,9454
Tamil Nadu,COIMBATORE,2000,Rabi,Cotton(lint),8704,11025
Tamil Nadu,COIMBATORE,2000,Rabi,Ragi,8954,5487
Tamil Nadu,COIMBATORE,2000,Whole Year,Sugarcane,22887,2764220
Tamil Nadu,COIMBATORE,2000,Whole Year,Banana,3667,129767
Tamil Nadu,COIMBATORE,2000,Whole Year,Tapioca,397,774
Tamil Nadu,COIMBATORE,2000,Whole Year,Coconut,17837,32718
Tamil Nadu,COIMBATORE,2000,Whole Year,Cashewnut,15680,10042
Tamil Nadu,COIMBATORE,2000,Whole Year,Turmeric,14359,17166
Tamil Nadu,COIMBATORE,2000,Whole Year,Onion,4725,13414
Tamil Nadu,COIMBATORE,2000,Whole Year,Dry chillies,5053,5862
Tamil Nadu,COIMBATORE,2000,Whole Year,Coriander,1686,3325
Tamil Nadu,COIMBATORE,2000,Whole Year,Castor seed,16148,14402
Tamil Nadu,COIMBATORE,2000,Summer,Rice,154355,684062
Tamil Nadu,COIMBATORE,2000,Summer,Groundnut,17444,39963
Tamil Nadu,COIMBATORE,2000,Summer,Sesamum,10656,9225
Tamil Nadu,COIMBATORE,2000,Summer,Sunflower,11531,24265
Tamil Nadu,COIMBATORE,2000,Summer,Black gram,20455,51334
Tamil Nadu,COIMBATORE,2001,Kharif,Rice,115156,348555
Tamil Nadu,COIMBATORE,2001,Kharif,Maize,28909,129881
Tamil Nadu,COIMBATORE,2001,Kharif,Groundnut,57243,86342
Tamil Nadu,COIMBATORE,2001,Kharif,Jowar,5650,11605
Tamil Nadu,COIMBATORE,2001,Kharif,Bajra,21036,18707
Tamil Nadu,COIMBATORE,2001,Kharif,Ragi,12440,15708
Tamil Nadu,COIMBATORE,2001,Kharif,Moong(Green Gram),3789,2237
Tamil Nadu,COIMBATORE,2001,Kharif,Urad,30312,27527
Tamil Nadu,COIMBATORE,2001,Kharif,Cotton(lint),11863,8960
Tamil Nadu,COIMBATORE,2001,Kharif,Sunflower,8431,14502
Tamil Nadu,COIMBATORE,2001,Rabi,Rice,64238,285362
Tamil Nadu,COIMBATORE,2001,Rabi,Gram,17367,15023
Tamil Nadu,COIMBATORE,2001,Rabi,Groundnut,9848,18017
Tamil Nadu,COIMBATORE,2001,Rabi,Maize,12621,79020
Tamil Nadu,COIMBATORE,2001,Rabi,Bajra,17744,50242
Tamil Nadu,COIMBATORE,2001,Rabi,Jowar,3256,8637
Tamil Nadu,COIMBATORE,2001,Rabi,Moong(Green Gram),9160,4075
Tamil Nadu,COIMBATORE,2001,Rabi,Urad,30520,28052
Tamil Nadu,COIMBATORE,2001,Rabi,Cotton(lint),3786,1742
Tamil Nadu,COIMBATORE,2001,Rabi,Ragi,4659,7161
Tamil Nadu,COIMBATORE,2001,Whole Year,Sugarcane,24742,2195556
Tamil Nadu,COIMBATORE,2001,Whole Year,Banana,5404,175166
Tamil Nadu,COIMBATORE,2001,Whole Year,Tapioca,12720,27774
Tamil Nadu,COIMBATORE,2001,Whole Year,Coconut,12184,29822
