District_Name,Crop_Year,Season,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture
SALEM,2009,Kharif,24.51,19.28,29.75,507.34,86.04,20.46,11.75,37.61
SALEM,2009,Rabi,21.92,15.73,28.1,675.25,90.82,18.32,13.39,39.81
SALEM,2009,Whole Year,25.5,18.5,32.5,1148.92,78.0,19.27,12.61,32.0
SALEM,2009,Summer,29.46,21.72,37.21,75.56,54.86,24.33,9.27,16.29
SALEM,2010,Kharif,24.46,19.88,29.05,627.25,91.52,20.93,16.9,50.0
SALEM,2010,Rabi,22.72,17.46,27.98,742.69,90.09,15.96,9.47,51.67
SALEM,2010,Whole Year,25.5,18.5,32.5,1469.52,83.0,19.77,13.43,40.0
SALEM,2010,Summer,29.17,21.93,36.41,181.29,63.62,24.47,7.31,22.04
SALEM,2011,Kharif,25.69,19.28,32.11,740.73,80.51,20.61,16.88,43.99
SALEM,2011,Rabi,22.63,16.56,28.69,1030.75,90.35,15.73,13.19,43.89
SALEM,2011,Whole Year,25.5,18.5,32.5,1777.05,83.0,19.9,9.1,40.0
SALEM,2011,Summer,26.7,21.16,32.24,68.59,65.81,22.17,7.17,17.86
SALEM,2012,Kharif,25.99,19.07,32.9,362.9,82.33,20.49,10.48,27.64
SALEM,2012,Rabi,22.69,17.33,28.05,791.23,88.56,15.18,9.55,44.06
SALEM,2012,Whole Year,25.5,18.5,32.5,966.01,78.0,20.81,9.89,32.0
SALEM,2012,Summer,27.7,21.87,33.53,136.74,56.57,22.77,7.33,17.53
SALEM,2013,Kharif,25.26,19.89,30.62,566.47,80.51,22.48,16.33,34.31
SALEM,2013,Rabi,20.96,15.63,26.28,484.39,90.0,15.02,8.03,36.87
SALEM,2013,Whole Year,25.5,18.5,32.5,1376.2,78.0,21.94,12.25,32.0
SALEM,2013,Summer,28.59,20.1,37.09,52.01,61.94,24.81,7.76,15.81
SIVAGANGA,1997,Kharif,31.43,25.49,37.38,326.45,66.1,19.1,11.68,20.25
SIVAGANGA,1997,Rabi,28.8,23.9,33.71,369.94,74.21,18.38,11.29,25.0
SIVAGANGA,1997,Whole Year,32.5,25.5,39.5,617.36,65.0,19.85,12.22,18.0
SIVAGANGA,1997,Summer,33.34,27.58,39.1,57.37,52.28,26.31,9.88,7.88
SIVAGANGA,1998,Kharif,33.21,26.89,39.52,314.7,66.51,18.44,13.12,20.78
SIVAGANGA,1998,Rabi,29.31,23.02,35.6,382.46,73.3,16.36,11.89,20.23
SIVAGANGA,1998,Whole Year,32.5,25.5,39.5,745.59,65.0,19.98,11.44,18.0
SIVAGANGA,1998,Summer,34.31,28.91,39.71,23.83,49.84,22.52,9.29,8.65
SIVAGANGA,1999,Kharif,32.12,26.46,37.78,315.2,71.43,22.42,17.92,15.38
SIVAGANGA,1999,Rabi,28.14,22.92,33.36,423.0,72.27,16.4,13.87,24.24
SIVAGANGA,1999,Whole Year,32.5,25.5,39.5,532.27,65.0,19.14,13.09,18.0
SIVAGANGA,1999,Summer,36.48,28.86,44.11,73.3,54.64,22.99,7.12,7.59
SIVAGANGA,2000,Kharif,32.43,25.93,38.92,256.8,65.79,19.03,11.89,19.49
SIVAGANGA,2000,Rabi,28.32,22.43,34.21,423.61,70.52,18.32,10.03,24.26
SIVAGANGA,2000,Whole Year,32.5,25.5,39.5,759.05,65.0,21.1,10.78,18.0
SIVAGANGA,2000,Summer,35.2,28.09,42.31,44.43,43.13,25.47,7.06,8.02
SIVAGANGA,2001,Kharif,32.48,26.27,38.69,217.83,64.84,20.31,14.72,21.79
SIVAGANGA,2001,Rabi,28.33,22.59,34.08,386.13,78.33,17.09,9.78,24.79
SIVAGANGA,2001,Whole Year,32.5,25.5,39.5,770.19,65.0,19.67,12.93,18.0
SIVAGANGA,2001,Summer,33.97,28.92,39.01,37.54,48.06,24.46,8.89,7.9
SIVAGANGA,2002,Kharif,33.7,26.31,41.09,140.62,60.88,21.4,15.86,12.23
SIVAGANGA,2002,Rabi,31.06,24.62,37.5,165.15,65.39,18.1,12.58,15.9
SIVAGANGA,2002,Whole Year,33.4,25.5,41.3,317.26,57.0,21.62,12.96,11.7
SIVAGANGA,2002,Summer,34.85,27.95,41.76,29.76,44.09,26.34,10.54,6.77
SIVAGANGA,2003,Kharif,32.65,25.37,39.93,114.84,55.89,22.91,16.81,14.29
SIVAGANGA,2003,Rabi,30.13,24.71,35.54,139.33,70.22,15.7,10.46,12.96
SIVAGANGA,2003,Whole Year,33.4,25.5,41.3,457.14,57.0,20.83,13.0,11.7
SIVAGANGA,2003,Summer,36.14,27.8,44.48,23.7,43.41,23.57,8.47,7.11
SIVAGANGA,2004,Kharif,32.18,26.15,38.2,302.27,64.0,20.12,14.16,15.69
SIVAGANGA,2004,Rabi,28.87,24.54,33.19,382.69,73.0,16.69,12.03,24.96
SIVAGANGA,2004,Whole Year,32.5,25.5,39.5,730.87,65.0,19.17,10.53,18.0
SIVAGANGA,2004,Summer,34.14,28.9,39.37,23.55,50.18,23.04,8.76,11.64
SIVAGANGA,2005,Kharif,31.4,25.4,37.4,284.93,65.59,19.93,15.41,18.07
SIVAGANGA,2005,Rabi,28.35,23.35,33.35,336.08,77.42,18.55,8.88,20.96
SIVAGANGA,2005,Whole Year,32.5,25.5,39.5,646.41,65.0,21.71,10.29,18.0
SIVAGANGA,2005,Summer,34.26,28.67,39.85,25.26,41.96,24.79,9.1,11.88
SIVAGANGA,2006,Kharif,33.06,26.4,39.71,300.38,60.31,20.31,16.74,18.15
SIVAGANGA,2006,Rabi,28.79,22.04,35.54,382.87,71.36,15.43,11.85,22.76
SIVAGANGA,2006,Whole Year,32.5,25.5,39.5,558.35,65.0,21.56,13.37,18.0
SIVAGANGA,2006,Summer,35.41,28.17,42.65,47.47,54.47,22.41,10.9,9.84
SIVAGANGA,2007,Kharif,32.11,25.78,38.45,241.22,60.44,21.93,13.75,16.3
SIVAGANGA,2007,Rabi,28.99,24.94,33.05,225.68,71.55,15.93,9.48,22.55
SIVAGANGA,2007,Whole Year,32.5,25.5,39.5,582.81,65.0,21.02,13.12,18.0
SIVAGANGA,2007,Summer,35.77,28.23,43.31,22.1,50.08,25.07,11.66,10.52
SIVAGANGA,2008,Kharif,31.76,26.27,37.25,243.08,69.79,19.63,13.76,20.76
SIVAGANGA,2008,Rabi,29.72,24.29,35.15,384.7,78.64,15.1,8.68,24.87
SIVAGANGA,2008,Whole Year,32.5,25.5,39.5,552.7,65.0,20.46,9.83,18.0
SIVAGANGA,2008,Summer,33.48,27.38,39.58,20.94,47.43,23.07,10.31,10.9
SIVAGANGA,2009,Kharif,32.58,25.83,39.34,290.79,62.81,18.39,15.98,20.63
SIVAGANGA,2009,Rabi,28.03,22.45,33.61,267.14,75.77,15.62,9.78,23.85
SIVAGANGA,2009,Whole Year,32.5,25.5,39.5,606.9,65.0,19.03,12.25,18.0
SIVAGANGA,2009,Summer,34.41,28.64,40.17,16.63,46.33,24.53,7.48,7.47
SIVAGANGA,2010,Kharif,32.57,26.02,39.13,430.02,66.13,21.54,11.53,19.43
SIVAGANGA,2010,Rabi,29.36,24.0,34.72,454.66,75.49,18.71,8.33,24.45
SIVAGANGA,2010,Whole Year,32.5,25.5,39.5,822.19,70.0,21.84,13.96,22.5
SIVAGANGA,2010,Summer,34.67,29.0,40.35,60.95,49.58,24.96,8.26,10.33
SIVAGANGA,2011,Kharif,33.17,26.97,39.37,313.42,77.97,19.62,16.05,19.75
SIVAGANGA,2011,Rabi,29.12,22.57,35.67,359.12,76.42,15.78,13.21,25.08
SIVAGANGA,2011,Whole Year,32.5,25.5,39.5,754.2,70.0,21.94,12.35,22.5
SIVAGANGA,2011,Summer,35.41,27.34,43.48,50.62,47.06,24.65,10.29,11.2
SIVAGANGA,2012,Kharif,32.23,25.04,39.42,205.11,63.06,21.74,10.21,17.72
SIVAGANGA,2012,Rabi,28.51,23.4,33.61,409.1,78.89,18.83,8.88,18.57
SIVAGANGA,2012,Whole Year,32.5,25.5,39.5,664.58,65.0,21.38,10.46,18.0
SIVAGANGA,2012,Summer,35.31,28.52,42.11,45.68,47.81,23.82,10.64,10.52
SIVAGANGA,2013,Kharif,32.45,26.02,38.88,222.82,73.38,19.92,12.62,19.2
SIVAGANGA,2013,Rabi,29.0,24.19,33.81,235.41,76.52,18.65,12.11,22.09
SIVAGANGA,2013,Whole Year,32.5,25.5,39.5,705.07,65.0,21.9,10.68,18.0
SIVAGANGA,2013,Summer,34.43,28.14,40.72,16.64,49.79,22.32,11.29,11.06
THANJAVUR,1997,Kharif,30.35,24.89,35.81,437.54,81.97,21.59,10.23,32.6
THANJAVUR,1997,Rabi,26.31,20.86,31.77,624.48,82.52,15.69,11.26,34.19
THANJAVUR,1997,Whole Year,31.0,24.0,38.0,1037.77,75.0,21.71,10.21,28.0
THANJAVUR,1997,Summer,33.13,26.29,39.96,113.28,63.01,22.37,11.96,16.05
THANJAVUR,1998,Kharif,29.9,23.68,36.13,446.28,80.41,22.93,10.9,25.2
THANJAVUR,1998,Rabi,26.8,21.93,31.67,609.45,89.91,18.25,9.59,36.96
THANJAVUR,1998,Whole Year,31.0,24.0,38.0,1103.71,75.0,19.36,11.83,28.0
THANJAVUR,1998,Summer,32.47,25.71,39.24,91.64,64.38,25.75,8.03,16.31
THANJAVUR,1999,Kharif,30.57,24.45,36.69,357.94,78.39,21.01,13.4,30.89
THANJAVUR,1999,Rabi,27.98,22.93,33.04,605.69,83.68,16.64,8.99,34.9
THANJAVUR,1999,Whole Year,31.0,24.0,38.0,891.88,75.0,20.5,10.05,28.0
THANJAVUR,1999,Summer,32.59,27.11,38.07,61.23,51.99,24.72,10.9,12.16
THANJAVUR,2000,Kharif,30.46,24.87,36.05,510.72,79.97,20.45,12.4,32.31
THANJAVUR,2000,Rabi,26.97,20.84,33.11,368.12,82.72,17.98,10.33,35.01
THANJAVUR,2000,Whole Year,31.0,24.0,38.0,1060.3,75.0,21.72,10.54,28.0
THANJAVUR,2000,Summer,32.25,26.61,37.89,106.34,60.11,25.25,7.02,18.49
THANJAVUR,2001,Kharif,29.97,23.56,36.38,415.62,79.25,22.88,14.47,24.63
THANJAVUR,2001,Rabi,27.28,21.8,32.76,621.23,83.03,18.7,12.8,31.66
THANJAVUR,2001,Whole Year,31.0,24.0,38.0,987.84,75.0,20.55,9.5,28.0
THANJAVUR,2001,Summer,33.64,26.12,41.15,57.33,55.43,22.44,11.76,11.76
THANJAVUR,2002,Kharif,32.51,24.84,40.18,236.63,75.28,18.75,10.53,16.26
THANJAVUR,2002,Rabi,27.08,20.58,33.57,349.64,76.41,18.44,9.77,18.41
THANJAVUR,2002,Whole Year,31.9,24.0,39.8,692.65,67.0,20.77,11.17,18.2
THANJAVUR,2002,Summer,35.78,26.85,44.7,22.49,54.88,22.07,7.36,11.96
THANJAVUR,2003,Kharif,30.31,23.91,36.71,294.31,71.62,19.94,10.67,19.86
THANJAVUR,2003,Rabi,27.77,20.98,34.56,301.51,80.27,15.84,9.03,23.26
THANJAVUR,2003,Whole Year,31.9,24.0,39.8,669.43,67.0,21.74,10.67,18.2
THANJAVUR,2003,Summer,34.48,27.1,41.87,38.33,42.93,26.13,9.14,9.53
THANJAVUR,2004,Kharif,31.02,24.61,37.42,432.62,74.32,21.84,17.23,31.84
THANJAVUR,2004,Rabi,28.4,22.92,33.88,701.7,86.85,15.98,8.03,32.32
THANJAVUR,2004,Whole Year,31.0,24.0,38.0,1037.51,75.0,21.73,12.1,28.0
THANJAVUR,2004,Summer,34.29,26.94,41.65,34.49,61.8,25.35,8.49,11.46
THANJAVUR,2005,Kharif,30.82,24.51,37.13,492.83,74.59,20.12,14.45,24.64
THANJAVUR,2005,Rabi,27.76,22.91,32.61,447.06,84.66,17.6,11.24,36.67
THANJAVUR,2005,Whole Year,31.0,24.0,38.0,1103.07,75.0,19.88,9.6,28.0
THANJAVUR,2005,Summer,32.5,26.22,38.77,57.32,53.07,22.99,9.69,12.0
THANJAVUR,2006,Kharif,31.54,24.67,38.42,534.5,84.2,20.98,12.36,27.78
THANJAVUR,2006,Rabi,27.34,22.88,31.79,412.37,84.67,15.11,13.64,34.29
THANJAVUR,2006,Whole Year,31.0,24.0,38.0,912.88,75.0,20.25,10.88,28.0
THANJAVUR,2006,Summer,32.03,25.83,38.22,68.53,54.33,23.68,8.79,14.06
THANJAVUR,2007,Kharif,29.48,23.98,34.98,509.89,71.06,19.6,13.11,28.21
THANJAVUR,2007,Rabi,28.12,22.94,33.31,512.82,85.68,17.46,9.15,38.31
THANJAVUR,2007,Whole Year,31.0,24.0,38.0,1188.64,75.0,21.49,11.66,28.0
THANJAVUR,2007,Summer,33.56,25.86,41.26,70.62,53.71,24.7,7.01,19.57
THANJAVUR,2008,Kharif,30.71,24.64,36.79,396.3,71.5,22.17,15.46,33.08
THANJAVUR,2008,Rabi,27.96,22.05,33.88,634.24,83.36,15.02,13.16,30.07
THANJAVUR,2008,Whole Year,31.0,24.0,38.0,1204.86,75.0,20.85,12.17,28.0
THANJAVUR,2008,Summer,33.46,27.01,39.92,56.66,62.14,25.26,7.48,15.5
THANJAVUR,2009,Kharif,31.37,24.43,38.32,513.09,77.38,22.22,16.32,24.11
THANJAVUR,2009,Rabi,27.15,20.73,33.56,589.86,87.13,15.9,8.18,30.6
THANJAVUR,2009,Whole Year,31.0,24.0,38.0,1173.72,75.0,20.79,10.81,28.0
THANJAVUR,2009,Summer,34.66,27.02,42.3,71.35,55.82,22.06,9.15,11.33
THANJAVUR,2010,Kharif,29.71,23.93,35.5,436.95,88.9,18.09,11.58,33.12
THANJAVUR,2010,Rabi,27.33,21.03,33.63,902.33,91.95,15.95,9.0,45.58
THANJAVUR,2010,Whole Year,31.0,24.0,38.0,1583.89,80.0,21.74,12.86,35.0
THANJAVUR,2010,Summer,33.69,25.91,41.47,129.18,68.26,23.48,9.29,20.98
THANJAVUR,2011,Kharif,30.33,24.66,36.0,566.83,80.92,18.36,17.76,42.72
THANJAVUR,2011,Rabi,28.24,23.38,33.09,785.55,91.1,16.41,12.82,43.61
THANJAVUR,2011,Whole Year,31.0,24.0,38.0,1222.46,80.0,20.83,10.37,35.0
THANJAVUR,2011,Summer,34.2,26.31,42.09,72.41,65.76,25.27,9.54,15.46
THANJAVUR,2012,Kharif,30.78,24.41,37.15,417.81,79.36,19.82,17.02,26.49
THANJAVUR,2012,Rabi,28.24,22.66,33.82,373.21,89.87,17.52,12.84,34.54
THANJAVUR,2012,Whole Year,31.0,24.0,38.0,1170.26,75.0,20.3,11.88,28.0
THANJAVUR,2012,Summer,34.54,26.18,42.91,28.71,63.37,25.11,8.72,16.89
THANJAVUR,2013,Kharif,31.03,25.04,37.01,414.49,71.84,22.65,16.34,32.55
THANJAVUR,2013,Rabi,26.49,21.41,31.56,530.83,87.51,15.87,11.69,38.41
THANJAVUR,2013,Whole Year,31.0,24.0,38.0,1156.23,75.0,20.64,10.55,28.0
THANJAVUR,2013,Summer,34.01,26.23,41.79,89.49,53.67,23.26,9.54,15.81
THE NILGIRIS,1997,Kharif,24.76,19.82,29.71,424.31,73.72,19.17,14.18,34.13
THE NILGIRIS,1997,Rabi,23.05,17.25,28.84,591.56,89.37,15.12,10.4,38.94
THE NILGIRIS,1997,Whole Year,25.5,18.5,32.5,1109.88,78.0,19.51,10.01,32.0
THE NILGIRIS,1997,Summer,26.75,21.07,32.43,55.81,57.21,22.97,7.58,13.6
THE NILGIRIS,1998,Kharif,23.68,18.02,29.35,460.85,80.67,22.82,17.13,30.24
THE NILGIRIS,1998,Rabi,22.53,17.75,27.31,443.89,91.71,17.82,13.66,39.29
THE NILGIRIS,1998,Whole Year,25.5,18.5,32.5,1134.92,78.0,20.5,9.8,32.0
THE NILGIRIS,1998,Summer,29.53,21.07,37.99,108.35,67.06,25.27,7.5,16.55
THE NILGIRIS,1999,Kharif,23.97,18.43,29.51,420.31,75.93,22.35,11.18,34.06
THE NILGIRIS,1999,Rabi,22.35,17.17,27.52,470.68,90.58,17.57,8.26,44.13
THE NILGIRIS,1999,Whole Year,25.5,18.5,32.5,1388.63,78.0,19.89,10.46,32.0
THE NILGIRIS,1999,Summer,28.36,21.0,35.71,62.33,56.07,22.35,8.99,18.14
THE NILGIRIS,2000,Kharif,25.44,18.4,32.49,406.39,76.62,19.84,13.42,38.06
THE NILGIRIS,2000,Rabi,23.02,17.98,28.05,491.93,91.82,16.27,11.23,36.21
THE NILGIRIS,2000,Whole Year,25.5,18.5,32.5,1164.14,78.0,20.57,12.74,32.0
THE NILGIRIS,2000,Summer,27.94,21.76,34.11,102.49,59.17,25.51,11.45,13.7
THE NILGIRIS,2001,Kharif,24.35,18.57,30.14,474.64,82.42,18.75,12.77,39.69
THE NILGIRIS,2001,Rabi,21.92,17.59,26.25,740.6,87.31,17.7,9.83,34.54
THE NILGIRIS,2001,Whole Year,25.5,18.5,32.5,1061.99,78.0,19.59,10.23,32.0
THE NILGIRIS,2001,Summer,29.22,21.56,36.88,90.24,63.55,23.55,11.79,14.57
THE NILGIRIS,2002,Kharif,25.99,18.23,33.75,307.6,74.36,20.11,13.51,24.3
THE NILGIRIS,2002,Rabi,22.54,15.57,29.51,427.86,83.1,16.33,11.74,24.43
THE NILGIRIS,2002,Whole Year,26.4,18.5,34.3,604.26,70.0,20.95,11.94,20.8
THE NILGIRIS,2002,Summer,28.01,21.79,34.22,34.53,47.5,22.29,9.3,9.44
THE NILGIRIS,2003,Kharif,26.69,19.49,33.88,348.58,73.7,22.32,16.85,19.52
THE NILGIRIS,2003,Rabi,23.1,16.06,30.13,377.65,83.06,17.52,9.71,26.5
THE NILGIRIS,2003,Whole Year,26.4,18.5,34.3,745.34,70.0,20.87,9.48,20.8
THE NILGIRIS,2003,Summer,30.22,21.75,38.69,47.09,56.77,22.42,8.31,10.16
THE NILGIRIS,2004,Kharif,25.19,18.03,32.34,358.6,84.23,20.82,11.83,36.76
THE NILGIRIS,2004,Rabi,23.05,17.91,28.19,764.18,91.83,18.09,13.61,41.05
THE NILGIRIS,2004,Whole Year,25.5,18.5,32.5,1289.63,78.0,19.08,9.87,32.0
THE NILGIRIS,2004,Summer,29.21,20.44,37.99,111.74,59.3,22.83,11.74,19.04
THE NILGIRIS,2005,Kharif,25.73,19.02,32.45,610.55,78.57,20.58,10.92,39.49
THE NILGIRIS,2005,Rabi,23.21,17.64,28.79,480.23,92.09,16.81,11.55,32.46
THE NILGIRIS,2005,Whole Year,25.5,18.5,32.5,1149.31,78.0,20.48,9.05,32.0
THE NILGIRIS,2005,Summer,28.86,20.68,37.03,31.65,60.61,22.15,11.37,14.34
THE NILGIRIS,2006,Kharif,26.16,19.88,32.43,464.02,74.43,21.24,15.64,34.47
THE NILGIRIS,2006,Rabi,22.14,17.0,27.27,788.19,88.34,16.59,12.25,32.97
THE NILGIRIS,2006,Whole Year,25.5,18.5,32.5,1099.31,78.0,19.68,12.4,32.0
THE NILGIRIS,2006,Summer,28.67,20.79,36.56,77.96,65.39,22.82,11.46,13.52
THE NILGIRIS,2007,Kharif,24.37,18.81,29.93,397.71,74.48,22.9,10.49,29.09
THE NILGIRIS,2007,Rabi,22.14,16.9,27.37,786.56,85.42,17.88,11.94,38.62
THE NILGIRIS,2007,Whole Year,25.5,18.5,32.5,1087.71,78.0,19.47,9.88,32.0
THE NILGIRIS,2007,Summer,27.07,21.31,32.82,143.84,61.31,24.43,10.08,14.68
THE NILGIRIS,2008,Kharif,24.14,19.04,29.25,615.12,80.09,18.15,14.79,28.48
THE NILGIRIS,2008,Rabi,22.25,15.63,28.86,772.76,87.28,17.85,8.93,32.97
THE NILGIRIS,2008,Whole Year,25.5,18.5,32.5,1354.1,78.0,21.09,13.54,32.0
THE NILGIRIS,2008,Summer,27.13,20.17,34.08,65.51,61.37,25.0,7.02,17.93
THE NILGIRIS,2009,Kharif,25.38,19.96,30.8,359.7,81.43,19.57,13.83,39.46
THE NILGIRIS,2009,Rabi,22.57,16.98,28.16,678.7,91.69,16.34,8.34,44.42
THE NILGIRIS,2009,Whole Year,25.5,18.5,32.5,1133.93,78.0,19.58,13.57,32.0
THE NILGIRIS,2009,Summer,28.4,21.62,35.17,115.83,57.03,22.13,8.01,21.33
THE NILGIRIS,2010,Kharif,25.32,18.89,31.75,587.42,89.18,19.45,11.86,49.95
THE NILGIRIS,2010,Rabi,23.24,17.53,28.94,1009.8,95.15,17.33,8.03,50.16
THE NILGIRIS,2010,Whole Year,25.5,18.5,32.5,1729.98,83.0,21.2,9.86,40.0
THE NILGIRIS,2010,Summer,28.11,20.91,35.3,135.22,60.54,25.14,7.71,16.23
THE NILGIRIS,2011,Kharif,24.44,19.73,29.16,600.33,82.26,18.04,10.64,40.36
THE NILGIRIS,2011,Rabi,22.08,15.18,28.98,550.43,96.31,16.92,11.73,48.1
THE NILGIRIS,2011,Whole Year,25.5,18.5,32.5,1824.89,83.0,20.44,9.84,40.0
THE NILGIRIS,2011,Summer,27.76,20.44,35.08,54.97,66.08,25.09,8.48,26.94
THE NILGIRIS,2012,Kharif,24.79,18.3,31.27,351.66,81.75,20.08,15.79,30.62
THE NILGIRIS,2012,Rabi,21.92,16.18,27.66,615.63,84.16,16.96,11.3,43.87
THE NILGIRIS,2012,Whole Year,25.5,18.5,32.5,1181.21,78.0,20.92,11.85,32.0
THE NILGIRIS,2012,Summer,27.36,21.61,33.11,113.98,60.15,26.03,11.54,15.65
THE NILGIRIS,2013,Kharif,25.09,19.8,30.38,355.31,84.72,18.73,16.93,32.52
THE NILGIRIS,2013,Rabi,22.33,17.16,27.5,647.33,90.02,16.35,13.9,37.41
THE NILGIRIS,2013,Whole Year,25.5,18.5,32.5,1360.54,78.0,19.1,12.89,32.0
THE NILGIRIS,2013,Summer,28.37,20.9,35.84,71.76,59.83,26.19,8.93,13.82
THENI,1997,Kharif,29.79,23.56,36.02,351.43,76.67,20.81,15.05,30.51
THENI,1997,Rabi,27.31,22.82,31.79,586.78,82.93,15.75,9.01,33.25
THENI,1997,Whole Year,30.5,23.5,37.5,939.45,70.0,21.58,13.59,25.0
THENI,1997,Summer,34.84,26.86,42.82,85.36,47.48,24.84,8.53,14.5
THENI,1998,Kharif,30.85,23.97,37.73,380.15,65.42,21.43,10.4,30.69
THENI,1998,Rabi,27.72,21.54,33.9,317.12,80.33,15.9,11.84,29.98
THENI,1998,Whole Year,30.5,23.5,37.5,944.33,70.0,20.08,9.26,25.0
THENI,1998,Summer,34.47,26.79,42.15,84.15,48.46,22.55,7.25,10.13
THENI,1999,Kharif,29.98,23.96,36.0,282.03,70.2,20.65,15.41,29.35
THENI,1999,Rabi,26.08,21.08,31.09,490.29,75.88,17.26,10.26,27.86
THENI,1999,Whole Year,30.5,23.5,37.5,913.27,70.0,20.14,13.15,25.0
THENI,1999,Summer,32.18,26.55,37.82,96.0,56.35,22.15,8.93,16.14
THENI,2000,Kharif,30.01,24.14,35.88,268.02,75.67,19.72,15.83,25.36
THENI,2000,Rabi,27.09,21.42,32.77,369.98,77.94,17.34,12.94,34.61
THENI,2000,Whole Year,30.5,23.5,37.5,928.89,70.0,19.22,13.78,25.0
THENI,2000,Summer,31.89,26.16,37.61,107.94,55.79,24.96,7.72,15.4
THENI,2001,Kharif,30.49,23.05,37.94,285.47,76.53,21.32,16.41,24.58
THENI,2001,Rabi,26.91,21.79,32.03,546.07,83.09,16.0,11.44,26.26
THENI,2001,Whole Year,30.5,23.5,37.5,740.84,70.0,20.83,13.2,25.0
THENI,2001,Summer,32.95,25.19,40.72,93.5,53.94,25.94,10.87,12.31
THENI,2002,Kharif,29.91,23.81,36.01,173.98,71.2,18.05,11.63,14.71
THENI,2002,Rabi,27.01,20.9,33.12,189.21,76.3,18.49,10.15,16.9
THENI,2002,Whole Year,31.4,23.5,39.3,591.35,62.0,21.65,13.87,16.25
THENI,2002,Summer,34.57,26.74,42.4,36.06,49.65,25.64,10.91,11.2
THENI,2003,Kharif,30.79,24.83,36.76,264.2,62.93,20.38,14.89,16.47
THENI,2003,Rabi,28.75,22.89,34.61,227.92,76.69,17.76,13.04,22.45
THENI,2003,Whole Year,31.4,23.5,39.3,455.58,62.0,19.45,13.04,16.25
THENI,2003,Summer,32.03,25.23,38.83,63.34,45.18,24.08,11.39,7.91
THENI,2004,Kharif,29.58,23.83,35.34,282.67,70.38,18.87,14.17,26.55
THENI,2004,Rabi,26.6,21.69,31.52,345.82,76.05,15.45,9.77,25.02
THENI,2004,Whole Year,30.5,23.5,37.5,758.91,70.0,20.41,9.91,25.0
THENI,2004,Summer,32.8,26.47,39.12,25.58,56.7,25.5,8.7,11.4
THENI,2005,Kharif,31.27,24.6,37.94,290.38,78.58,18.4,17.0,26.32
THENI,2005,Rabi,26.46,21.17,31.74,586.9,80.87,17.7,11.34,26.25
THENI,2005,Whole Year,30.5,23.5,37.5,1043.73,70.0,19.55,10.46,25.0
THENI,2005,Summer,31.61,25.66,37.56,104.52,58.14,25.0,10.18,15.24
THENI,2006,Kharif,29.83,24.13,35.53,473.47,77.26,20.43,11.46,30.16
THENI,2006,Rabi,26.23,21.05,31.41,365.72,80.41,17.01,10.46,29.27
THENI,2006,Whole Year,30.5,23.5,37.5,799.37,70.0,19.77,11.46,25.0
THENI,2006,Summer,32.99,26.87,39.12,40.66,57.38,22.66,7.7,11.2
THENI,2007,Kharif,29.33,24.25,34.41,455.67,72.47,20.52,11.69,29.92
THENI,2007,Rabi,25.81,20.52,31.1,535.52,76.84,17.22,13.22,34.34
THENI,2007,Whole Year,30.5,23.5,37.5,803.88,70.0,21.82,9.35,25.0
THENI,2007,Summer,33.41,25.18,41.63,102.79,54.51,26.23,11.09,12.46
THENI,2008,Kharif,29.88,24.32,35.43,387.6,67.73,20.17,10.54,24.83
THENI,2008,Rabi,26.88,21.0,32.77,406.97,77.57,16.31,8.42,27.58
THENI,2008,Whole Year,30.5,23.5,37.5,996.56,70.0,19.54,9.69,25.0
THENI,2008,Summer,31.86,25.31,38.42,44.26,53.05,24.12,7.93,14.17
THENI,2009,Kharif,29.77,23.61,35.94,455.31,79.87,20.64,17.78,27.71
THENI,2009,Rabi,27.51,21.41,33.61,607.88,84.99,18.04,10.91,27.96
THENI,2009,Whole Year,30.5,23.5,37.5,941.34,70.0,21.33,9.13,25.0
THENI,2009,Summer,32.8,26.46,39.13,90.96,50.8,23.92,11.6,14.04
THENI,2010,Kharif,30.09,23.55,36.62,581.31,82.19,22.95,13.03,28.62
THENI,2010,Rabi,27.17,20.72,33.62,423.71,83.33,18.23,12.1,40.69
THENI,2010,Whole Year,30.5,23.5,37.5,1216.67,75.0,20.15,13.06,31.25
THENI,2010,Summer,32.99,25.89,40.09,113.08,62.14,24.64,8.52,12.7
THENI,2011,Kharif,29.7,23.5,35.9,594.15,77.5,18.05,13.27,28.7
THENI,2011,Rabi,26.29,20.24,32.34,607.08,83.65,17.09,8.5,36.98
THENI,2011,Whole Year,30.5,23.5,37.5,1274.19,75.0,20.12,10.96,31.25
THENI,2011,Summer,32.77,25.33,40.22,96.18,60.55,24.17,7.27,16.53
THENI,2012,Kharif,29.02,23.39,34.65,426.4,70.61,18.14,17.63,23.06
THENI,2012,Rabi,27.22,22.0,32.44,602.61,80.81,18.62,11.39,27.05
THENI,2012,Whole Year,30.5,23.5,37.5,943.69,70.0,19.3,9.59,25.0
THENI,2012,Summer,31.92,26.77,37.07,35.44,54.71,22.32,7.03,10.84
THENI,2013,Kharif,29.62,23.13,36.1,353.65,72.31,20.77,10.86,27.1
THENI,2013,Rabi,26.59,20.5,32.68,582.09,76.38,18.3,11.98,31.04
THENI,2013,Whole Year,30.5,23.5,37.5,952.67,70.0,19.36,12.21,25.0
